"","gross","color","duration","director_facebook_likes","genres","num_voted_users","cast_total_facebook_likes","facenumber_in_poster","num_user_for_reviews","language","country","content_rating","budget","title_year","imdb_score","aspect_ratio","movie_facebook_likes","total_facebook_likes"
"3007",43.8,"Color",120,82,"Action",74249,1105,2,276,"English","UK","GP",7.2,1971,6.7,2.35,0,1783
"3008",134.821952,"Color",175,0,"Crime",1155770,28122,1,2238,"English","USA","R",6,1972,9.2,1.85,43000,55122
"3009",94.9,"Color",95,213,"Drama",35172,791,0,128,"English","USA","R",4,1983,6.1,1.85,0,1495
"3010",32.391374,"Color",95,464,"Comedy",376600,54075,43,494,"English","USA","PG-13",7.5,2009,7.7,2.35,40000,105539
"3011",40.158,"Color",121,319,"Drama",63931,1051,1,241,"English","other","R",7,1993,7.6,1.85,0,2399
"3012",113.709992,"Color",110,0,"Comedy",108843,46646,1,281,"English","USA","R",7,2012,6.1,2.35,54000,89646
"3013",32.131483,"Color",96,474,"Horror",25870,2212,0,369,"English","USA","PG-13",11,2003,4.9,2.35,2000,4738
"3014",35.4,"Color",121,82,"Action",74957,1865,3,251,"English","UK","PG",7,1973,6.8,1.66,0,3264
"3015",34.09964,"Color",95,13,"Drama",16651,2515,0,149,"English","USA","PG",5,2000,7,1.37,0,4892
"3016",37.295394,"Color",112,70,"Comedy",7973,5959,8,59,"English","USA","PG-13",6.6,2011,5.7,1.85,0,8767
"3017",144.812796,"Color",143,1000,"Drama",362933,29769,4,753,"English","other","PG-13",105,2013,7.3,2.35,115000,60354
"3018",31.501218," Black and White",93,0,"Biography",84070,22745,0,526,"English","USA","PG",7.5,2005,7.5,1.85,0,44961
"3019",28.74757,"Color",110,152,"Biography",100571,22140,1,416,"English","other","R",7,2005,7.4,2.35,0,44387
"3020",25.62511,"Color",104,0,"Action",138707,33758,0,202,"English","USA","R",7,1995,7.2,1.85,0,65758
"3021",0.403932,"Color",115,187,"Drama",5254,17104,4,92,"English","UK","R",20,2000,6.5,2.35,141,33078
"3022",25,"Color",119,23,"Action",39847,2951,1,242,"English","USA","PG",9,1976,6.8,2.35,0,5073
"3023",21,"Color",125,82,"Action",73950,17611,3,258,"English","UK","PG",13,1974,6.8,1.66,2000,34324
"3024",20.257,"Color",96,22,"Action",7569,5282,2,65,"English","USA","R",7,1988,5.2,1.85,978,7939
"3025",26.005908,"Color",100,197,"Adventure",154938,1379,0,1100,"English","UK","R",3.5,2005,7.2,2.35,10000,2487
"3026",15.818967,"Color",89,14,"Horror",13913,2517,0,120,"English","USA","R",7,2014,4,1.85,0,4251
"3027",14.891,"Color",92,737,"Comedy",15088,2240,3,105,"English","USA","R",7,1996,6.8,1.85,824,4599
"3028",16.901126,"Color",109,0,"Crime",76267,3544,0,687,"English","USA","R",7,2005,6.9,1.85,0,5790
"3029",17.474107,"Color",103,44,"Comedy",56605,1342,3,89,"English","USA","R",7,2015,7.3,2.35,23000,2469
"3030",14.003141,"Color",95,48,"Crime",4598,4837,1,29,"English","USA","R",7,1999,6.1,2.35,375,7576
"3031",304.360277,"Color",143,0,"Action",522048,2039,0,1498,"English","UK","PG-13",200,2012,7.8,2.35,80000,3878
"3032",12.58351," Black and White",105,0,"Horror",60709,2444,0,922,"English","USA","R",7,2003,6,1.85,0,4087
"3033",9.190525,"Color",106,1000,"Comedy",102125,1120,1,324,"English","USA","R",7,2009,7,1.85,10000,3139
"3034",9.176553,"Color",100,11,"Drama",19147,19330,1,97,"English","USA","PG-13",7.5,2009,7.1,2.35,0,36311
"3035",9.094451,"Color",103,49,"Action",11668,1990,0,79,"English","USA","R",7,1989,6.2,1.85,0,3584
"3036",9.166863,"Color",99,192,"Drama",83182,14816,2,247,"English","USA","R",7,2009,7.6,2.35,16000,29643
"3037",8.373585,"Color",164,17000,"Drama",39680,1934,0,308,"English","USA","R",7,1988,7.6,1.85,0,20594
"3038",7.292175,"Color",96,30,"Comedy",7736,2018,3,100,"English","USA","R",7,1999,6.4,1.85,0,3628
"3039",6.601079,"Color",122,98,"Comedy",17436,2321,1,276,"English","UK","PG-13",7,2004,6.2,2.35,0,4124
"3040",6.165429,"Color",94,176,"Adventure",23486,312,1,249,"other","other","PG",6,2002,7.5,2.35,0,743
"3041",5.694308,"Color",93,70,"Comedy",13815,3128,0,46,"English","USA","PG-13",7,2007,2,1.85,446,4917
"3042",5.430822,"Color",96,6,"Action",8391,493,0,75,"English","UK","R",7,1992,6.2,1.85,0,935
"3043",4.720371,"Color",113,7,"Adventure",3203,11116,2,85,"English","USA","PG",7,2001,6.5,1.85,650,22201
"3044",2.344847,"Color",99,342,"Drama",18561,2158,0,119,"English","USA","R",7,2008,6.8,2.35,0,4519
"3045",7.455447,"Color",91,157,"Comedy",29967,1136,2,126,"English","USA","R",7,2010,6.3,1.85,0,2266
"3046",2.148212,"Color",100,0,"Drama",781,1906,0,20,"English","USA","PG",7,1999,6.3,1.85,157,3396
"3047",2.062066,"Color",105,261,"Biography",11387,2684,3,147,"English","USA","R",7,2002,6.6,1.85,357,5003
"3048",1.654367,"Color",99,60,"Biography",18355,6526,0,106,"English","USA","R",7,2006,6.4,1.85,3000,12001
"3049",1.738692,"Color",112,159,"Drama",95529,3547,0,301,"English","UK","R",7,2011,7.5,2.35,38000,7077
"3050",1.889522,"Color",99,2,"Drama",1119,2589,2,12,"English","USA","G",7,2009,6.5,2.35,797,4736
"3051",1.110286,"Color",125,127,"Drama",9727,8876,6,65,"English","USA","R",4.825,2009,7.2,2.35,0,16742
"3052",1,"Color",107,6,"Adventure",2215,2209,1,26,"English","UK","PG",9,1977,6.3,1.85,122,4303
"3053",0.7,"Color",107,8,"Comedy",24438,215,1,78,"other","other","R",50,1993,7,2.35,0,422
"3054",1.768416,"Color",97,0,"Comedy",35848,684,0,198,"English","USA","R",7,2010,6.3,1.85,0,1235
"3055",0.306715,"Color",95,43,"Comedy",5143,5213,1,62,"English","USA","PG-13",10,1998,2.3,1.85,724,7655
"3056",0.382946,"Color",106,58,"Drama",43965,44969,0,99,"English","USA","R",7,2010,7.1,2.35,19000,89000
"3057",0.196067,"Color",96,5,"Drama",1966,1251,3,25,"English","UK","R",7,2002,6.7,1.85,97,2432
"3058",0.532988,"Color",103,6,"Biography",5863,9660,0,25,"English","USA","PG-13",7,2015,6.5,1.85,0,18601
"3059",0.453079,"Color",108,30,"Comedy",4124,2029,4,29,"English","USA","R",7,2010,5.9,2.35,916,3217
"3060",0.046451,"Color",118,0,"Comedy",7663,27756,2,38,"English","USA","R",7,2010,6,1.85,694,55020
"3061",0.233103,"Color",97,554,"Drama",2670,2544,3,50,"English","UK","R",7,2005,6.9,2.35,311,5342
"3062",41.4,"Color",115,16000,"Western",39451,17209,0,138,"English","USA","R",6.9,1985,7.3,2.35,0,49904
"3063",7.993039,"Color",102,0,"Comedy",120036,18643,1,408,"English","USA","R",6.9,1993,7.7,1.85,10000,34430
"3064",0.049526,"Color",108,3,"Comedy",16299,2119,1,129,"English","USA","R",6.8,2005,7,2.35,1000,3965
"3065",0.010696,"Color",101,0,"Crime",10771,490,8,65,"English","USA","R",6.8,2003,6.4,2.35,413,896
"3066",31.607598,"Color",101,13,"Drama",58366,35717,1,160,"English","other","PG-13",6.9,2012,5.6,2.35,10000,70915
"3067",6.857096,"Color",139,777,"Drama",80429,343,0,156,"other","other","R",6.8,2010,8.2,1.85,37000,1375
"3068",0.223878,"Color",125,125,"Comedy",3548,132,1,21,"other","other","R",5,2003,6.5,2.35,282,357
"3069",0.00806,"Color",115,294,"Action",81644,666,1,107,"other","other","R",4,2007,8.1,1.85,11000,1599
"3070",84.263837,"Color",99,40,"Horror",81699,2323,0,291,"English","USA","R",6.5,2014,5.4,2.35,45000,4084
"3071",0.110029,"Color",88,3,"Comedy",1388,225,7,31,"English","other","PG-13",6.5,2009,6.3,2.35,479,358
"3072",57.504069,"Color",112,309,"Crime",94139,106,2,183,"English","USA","R",6,1991,7.8,1.85,0,483
"3073",54.215416,"Color",108,7,"Biography",21409,936,1,63,"English","USA","PG-13",6.5,1987,6.8,1.85,0,1756
"3074",31.899,"Color",104,0,"Mystery",23986,2442,0,201,"English","USA","X",6.5,1980,7.1,2.35,0,4280
"3075",24.103594,"Color",108,208,"Adventure",6384,4840,0,54,"English","USA","PG",6.5,1993,6.2,1.85,391,7440
"3076",16.842303,"Color",102,218,"Comedy",59474,2475,3,418,"English","USA","R",6.5,1999,7.3,2.35,0,4532
"3077",13.367101,"Color",88,132,"Comedy",19715,1140,2,166,"English","USA","R",6.5,2006,5.9,2.35,515,2117
"3078",10.149779,"Color",91,38,"Horror",8294,1405,0,160,"English","USA","PG-13",6.5,1999,3.6,2.35,342,2725
"3079",6.173485,"Color",141,11,"Biography",10672,105,0,84,"English","other","R",7,2001,7.7,2.35,802,216
"3080",4.000304,"Color",101,0,"Drama",145395,15230,0,375,"English","UK","NC-17",6.5,2011,7.3,2.35,23000,29854
"3081",2.338695,"Color",105,905,"Crime",134070,29277,1,263,"English","UK","R",4,2004,7.4,2.35,0,58242
"3082",2.024854,"Color",100,0,"Drama",564,1942,2,21,"English","USA","PG-13",6.5,2005,6.6,2.35,19,3581
"3083",2.268296,"Color",116,129,"Drama",41856,13180,4,119,"English","UK","PG-13",6.5,2013,6.9,2.35,12000,25009
"3084",1.029017,"Color",97,15,"Drama",12049,21107,2,135,"English","USA","R",6.5,2004,6.8,2.35,1000,40982
"3085",0.066637,"Color",105,38,"Drama",29608,14462,0,92,"English","USA","R",6.5,2009,7.2,2.35,0,27918
"3086",0.871577," Black and White",122,210,"Biography",51353,2614,1,143,"English","UK","R",4.5,2007,7.7,2.35,13000,4771
"3087",38.4,"Color",107,0,"Action",600266,3582,1,692,"English","UK","R",6.5,1984,8.1,1.85,13000,6500
"3088",4.063859," Black and White",121,31,"Drama",114407,200,2,225,"other","other","R",4.8,2003,7.7,1.85,11000,390
"3089",0.449558,"Color",98,0,"Biography",32307,1163,2,75,"English","UK","R",10,2009,7.6,1.85,0,2244
"3090",2.122561,"Color",123,0,"Comedy",99033,3254,6,434,"English","USA","R",6,1995,7.2,1.85,0,5933
"3091",181.36,"Color",110,116,"Musical",170027,5127,2,350,"English","USA","PG-13",6,1978,7.2,2.35,13000,8085
"3092",137.963328,"Color",120,0,"Drama",291603,42028,0,505,"English","UK","R",6,1986,8.1,1.85,9000,83458
"3093",119.078393,"Color",122,909,"Documentary",113152,1448,0,1416,"English","USA","R",6,2004,7.5,1.85,0,3470
"3094",102.3089,"Color",110,131,"Biography",152089,2169,1,309,"English","USA","M",6,1969,8.1,2.35,0,3905
"3095",102.3,"Color",139,55,"Comedy",107408,2045,2,259,"English","USA","Approved",6,1964,7.8,1.66,0,3027
"3096",54.8,"Color",124,0,"Drama",35130,5122,3,283,"English","USA","R",6,1980,7.8,1.85,0,8210
"3097",24.004159,"Color",120,153,"Action",68722,3175,0,191,"English","USA","PG",110,2004,5.8,2.35,0,5775
"3098",43.65,"Color",152,34,"Crime",71919,1802,0,316,"English","USA","Unrated",6,1961,7.6,2.2,0,3160
"3099",39.8,"Color",98,11000,"Comedy",81599,14921,3,250,"English","USA","R",6,1980,7.4,1.85,0,39978
"3100",27.457409,"Color",106,10,"Comedy",3198,6419,4,43,"English","USA","R",6,2001,6.3,1.85,478,10692
"3101",25.047631,"Color",106,44,"Comedy",6585,2724,0,50,"English","USA","R",6,1999,6.9,1.85,990,4366
"3102",23.272306,"Color",106,0,"Crime",740918,20821,4,1182,"English","USA","R",6,1995,8.6,2.35,28000,40374
"3103",22.168359," Black and White",89,81,"Fantasy",29659,584,0,227,"English","USA","X",8,1989,5.1,1.85,1000,1179
"3104",21.005329,"Color",94,12,"Comedy",89128,19341,0,258,"English","other","R",6,2002,6.4,1.85,0,36812
"3105",26.236603,"Color",109,0,"Drama",251349,1582,0,547,"English","USA","R",6,2008,7.9,2.35,10000,2947
"3106",20.4,"Color",144,54,"Drama",6304,2037,0,87,"English","USA","Unrated",8,1946,6.9,1.37,403,3328
"3107",18.621249,"Color",90,378,"Comedy",45859,4611,9,340,"English","USA","PG-13",6,2000,7.5,1.85,0,7529
"3108",25.2447,"Color",106,0,"Action",91017,2270,1,284,"English","UK","R",6,1981,7.2,2.35,0,3995
"3109",14.545844,"Color",121,0,"Comedy",4756,1284,4,38,"English","USA","R",6.5,1988,5.8,1.85,624,2161
"3110",13.235267,"Color",89,0,"Comedy",12339,1752,2,32,"English","USA","PG",6,2007,2.9,1.85,256,3196
"3111",12.793213,"Color",104,80,"Comedy",18286,10430,4,73,"English","USA","R",6,1988,6.2,1.85,0,20128
"3112",11.883495,"Color",99,29,"Comedy",52805,1462,1,278,"English","UK","R",9,1998,6.8,1.85,0,2790
"3113",11.797927,"Color",98,38,"Comedy",4582,3221,0,52,"English","USA","R",6,1995,6.1,1.85,985,5094
"3114",17.605861,"Color",121,162,"Biography",145580,1184,1,351,"English","UK","R",6,2006,7.7,2.35,0,2520
"3115",11.642254,"Color",96,2,"Horror",22929,1308,1,287,"English","USA","X",3,1989,5.2,1.85,926,2428
"3116",9.203192,"Color",99,0,"Comedy",45396,11328,1,136,"English","USA","PG-13",5,2011,6.8,1.85,15000,22518
"3117",8.596914,"Color",122,0,"Biography",23023,1517,0,148,"English","USA","R",6,2000,7,1.85,0,2829
"3118",6.851636,"Color",101,112,"Comedy",13010,2697,5,182,"English","USA","R",6,1999,5.9,1.85,0,5165
"3119",11.434867,"Color",102,49,"Drama",59637,51355,1,130,"English","USA","PG-13",6,2012,7.1,1.85,21000,99404
"3120",5.895238,"Color",84,4,"Comedy",17169,10123,1,70,"other","USA","R",6,2012,5.5,2.35,9000,19479
"3121",6.670712,"Color",104,20,"Comedy",27301,3825,6,101,"English","USA","PG-13",6,2009,7.4,1.85,0,7566
"3122",5.359774,"Color",96,51,"Comedy",64794,3569,0,131,"English","other","R",6,2011,7.3,2.35,17000,7130
"3123",4.693919,"Color",94,0,"Comedy",11011,4484,0,78,"English","USA","R",6.5,2008,4.6,1.85,422,7148
"3124",4.859475,"Color",90,0,"Drama",116910,7103,0,520,"English","USA","R",6,1999,7.2,1.85,0,12828
"3125",4.542775,"Color",90,138,"Comedy",18313,1831,2,73,"English","USA","R",6,2009,5.1,1.85,985,2913
"3126",3.588432,"Color",106,0,"Comedy",29341,18947,4,93,"English","USA","R",6,2014,6.7,2.35,0,37326
"3127",4.394936,"Color",96,3,"Comedy",11439,5668,1,190,"English","other","PG-13",6,1999,5.3,2.35,901,10836
"3128",3.029081,"Color",95,263,"Comedy",26300,993,0,231,"English","USA","R",6,2001,7.8,1.85,0,1959
"3129",3.273588,"Color",99,23,"Action",4195,382,1,50,"English","USA","PG-13",6,1993,6.7,1.85,0,675
"3130",2.207975,"Color",99,53,"Drama",28855,8297,0,190,"English","USA","PG-13",6,2003,7.2,2.35,0,15841
"3131",2.025238,"Color",95,8,"Comedy",9589,489,3,105,"English","USA","R",6,2001,5.8,1.85,289,986
"3132",2.077046,"Color",99,129,"Comedy",27266,2748,2,75,"English","USA","R",6,2008,7,2.35,0,4832
"3133",0.869325,"Color",107,0,"Action",2281,2000,2,16,"English","USA","PG-13",6,1991,3.8,1.85,125,3519
"3134",0.399611,"Color",90,11,"Biography",1245,2370,2,29,"English","USA","PG",6,2010,5.7,1.85,0,3993
"3135",0.115862,"Color",96,19,"Drama",7394,2163,2,50,"English","USA","R",6,2009,6.7,2.35,0,4196
"3136",0.11756,"Color",97,781,"Drama",2330,1081,0,29,"English","USA","R",6,2006,6.2,1.85,224,2754
"3137",0.054606,"Color",107,11,"Comedy",1940,2440,0,34,"English","UK","PG-13",6,2001,6.2,2.35,30,4409
"3138",0.036497,"Color",85,0,"Comedy",7367,14599,0,37,"English","USA","R",6,2008,4.7,1.85,850,26924
"3139",0.065804,"Color",95,24,"Crime",32512,27575,1,86,"English","USA","R",12,2012,6.3,2.35,0,54473
"3140",3.895664,"Color",111,82,"Comedy",34383,1858,0,149,"other","other","R",5.3,2002,7.3,1.85,0,3465
"3141",31.874869,"Color",115,58,"Crime",43575,34605,0,302,"English","USA","R",50,2002,6.1,1.85,0,68518
"3142",0.54286,"Color",103,12,"Drama",9230,219,1,37,"other","other","R",4,2008,7.1,2.35,0,433
"3143",11.905519,"Color",111,64,"Action",30210,2205,0,214,"other","other","R",200,2005,7.1,1.85,0,4062
"3144",32.541719,"Color",112,98,"Comedy",89806,2201,0,438,"English","UK","PG-13",3.500159,2002,6.7,1.85,0,4107
"3145",3.064356,"Color",141,407,"Drama",3433,2584,6,81,"English","USA","PG-13",5.6,2002,6.9,1.85,160,4839
"3146",7.009668,"Color",95,17,"Action",8707,2000,6,36,"English","USA","PG-13",5.6,2006,2.1,1.85,244,3242
"3147",0.027024,"Color",85,57,"Horror",55597,73,0,148,"other","other","R",5.6,2009,6.6,1.85,4000,182
"3148",159.6,"Color",129,131,"Comedy",175607,2387,0,252,"English","USA","PG",5.5,1973,8.3,1.85,0,4494
"3149",58.8,"Color",125,46,"Biography",40511,1651,0,213,"English","UK","PG",5.5,1981,7.2,1.85,0,2617
"3150",50.382128,"Color",116,0,"Comedy",10472,2723,0,202,"English","USA","PG-13",5.5,2005,5.6,1.85,0,4743
"3151",35.811509,"Color",105,96,"Biography",43013,888,0,104,"English","other","PG-13",5.5,1996,7.7,1.85,0,1822
"3152",24.475193,"Color",90,23000,"Comedy",190494,44265,1,314,"English","USA","R",3,2013,6.6,2.35,33000,109959
"3153",6.200756,"Color",111,72,"Comedy",96129,34106,0,488,"English","USA","R",7,2001,7.4,1.85,5000,65900
"3154",1.292119,"Color",91,14,"Biography",14786,16768,1,144,"English","UK","R",5.5,2001,7.1,1.85,0,32330
"3155",3.629758,"Color",97,25,"Drama",44151,745,0,110,"other","other","PG-13",5.5,2004,7.9,2.35,0,1430
"3156",6.239558,"Color",92,9,"Comedy",5548,1033,0,67,"English","other","R",5,2003,6.7,1.85,352,1959
"3157",1.056102,"Color",104,10,"Crime",18792,1315,0,153,"English","USA","R",5,2003,6.6,1.85,1000,2569
"3158",27.545445,"Color",120,0,"Drama",59524,2892,2,418,"English","USA","R",6.5,1989,7.9,1.85,0,4714
"3159",0.056007,"Color",99,56,"Comedy",3754,6776,3,69,"English","USA","R",5.5,2001,4.9,2.35,113,12515
"3160",0.611709,"Color",93,592,"Comedy",15267,391,1,41,"other","other","Not Rated",3.85,2011,7.2,1.85,0,1318
"3161",0.02277,"Color",99,17,"Comedy",1658,81,0,12,"other","other","Unrated",5.5,2013,6.1,1.85,543,162
"3162",0.027445,"Color",96,3,"Action",3788,561,5,31,"English","USA","R",9,2011,5.3,1.85,1000,1113
"3163",0.766487,"Color",96,136,"Comedy",15315,4883,4,117,"English","USA","R",5.25,2007,5,1.85,915,9701
"3164",1.196752,"Color",100,77,"Crime",79353,385,3,121,"other","other","R",30.3,2011,7.6,2.39,23000,827
"3165",0.795126,"Color",98,12,"Comedy",4976,955,1,52,"English","other","PG-13",6,2004,7.6,1.85,989,1768
"3166",83.574831,"Color",106,0,"Fantasy",109214,2975,0,269,"English","USA","PG-13",5,2013,6.6,2.35,35000,4927
"3167",87.025093,"Color",95,163,"Horror",188679,4134,0,864,"English","USA","R",4,2005,6.6,1.85,0,6602
"3168",71.897215,"Color",104,16,"Drama",126893,14504,0,440,"English","USA","PG-13",15,2016,7.3,2.35,33000,28940
"3169",64.267897,"Color",87,79,"Comedy",67992,1770,0,327,"English","USA","R",5,2002,6.6,1.85,0,3037
"3170",56.536016,"Color",81,26,"Horror",13523,3344,0,95,"English","USA","PG-13",4.9,2016,6.9,2.35,0,6179
"3171",104.007828,"Color",94,24,"Horror",76828,2371,0,314,"English","USA","R",5,2011,5.8,1.85,24000,3848
"3172",50.82094,"Color",89,10,"Fantasy",31915,5056,0,159,"English","USA","PG-13",5,2014,4.4,2.35,18000,7329
"3173",44.7932,"Color",88,55,"Action",49820,1584,0,311,"English","USA","X",4.5,1987,6.6,1.85,0,2744
"3174",43.771291,"Color",108,0,"Mystery",79916,3215,1,279,"English","USA","R",5,2015,7.1,2.35,15000,5235
"3175",44.456509,"Color",115,399,"Comedy",22105,688,1,81,"other","other","PG-13",5,2013,7.6,1.85,14000,1658
"3176",53.884821,"Color",96,24,"Horror",51204,799,0,247,"English","USA","R",5,2012,4.6,1.85,26000,1290
"3177",36,"Color",135,28,"Drama",6359,1920,1,69,"English","USA","Unrated",5,1953,6.8,2.2,0,3371
"3178",34.872293,"Color",93,54,"Comedy",30765,42002,0,252,"English","USA","R",8.5,1991,4.9,1.85,963,83255
"3179",34.468224,"Color",109,260,"Biography",105568,11736,2,533,"English","USA","R",4.5,2003,7.3,1.85,0,22432
"3180",32.453345,"Color",101,52,"Fantasy",31791,2161,0,155,"English","USA","R",5,2014,5,1.78,10000,3413
"3181",27.296514,"Color",117,212,"Biography",326494,17738,0,340,"English","USA","R",5,2013,8,2.35,65000,32846
"3182",25.799043,"Color",83,26,"Horror",28513,11771,0,126,"English","USA","PG-13",3.3,2015,5.2,2.35,0,23428
"3183",25.530884," Black and White",113,22000,"Mystery",845580,1997,0,2067,"English","USA","R",9,2000,8.5,2.35,40000,25743
"3184",27.689474,"Color",104,59,"Horror",85688,2071,0,339,"English","USA","R",5,2013,6.5,2.35,23000,3711
"3185",24.138847," Black and White",97,0,"Comedy",114797,2990,3,472,"English","USA","R",5,2006,7.4,1.85,0,5545
"3186",21.994911,"Color",110,335,"Drama",98354,1122,0,433,"English","UK","R",5,2000,7.7,1.85,0,2532
"3187",21.501098,"Color",103,214,"Comedy",115813,8375,1,216,"English","USA","PG-13",5,2013,7.4,1.85,22000,16481
"3188",19.281235,"Color",94,0,"Comedy",3571,2523,0,11,"English","USA","R",5,1991,5.1,1.85,232,4124
"3189",19.421271,"Color",77,0,"Animation",2448,2908,1,18,"English","USA","G",5,1999,5,1.33,122,5785
"3190",20.733485,"Color",134,3000,"Drama",11622,428,1,157,"English","USA","PG-13",5,1997,7.2,1.85,1000,3840
"3191",24.809547,"Color",90,37,"Comedy",74875,15710,1,115,"English","USA","R",5,2011,6.4,1.85,11000,30747
"3192",23.03139,"Color",104,0,"Comedy",4345,2868,9,26,"English","USA","R",4.5,1998,5.6,1.85,575,4963
"3193",16.017403,"Color",95,596,"Drama",17333,3300,2,153,"English","USA","R",5,2001,6.2,1.85,0,6428
"3194",21.197315,"Color",93,66,"Horror",49948,1410,0,211,"English","USA","R",5,2014,6.1,1.85,14000,2837
"3195",17.382982,"Color",106,23,"Drama",5975,2840,0,33,"other","USA","R",5,2014,5.2,1.85,0,5024
"3196",14.821531,"Color",109,148,"Drama",6915,3843,2,209,"English","USA","R",6,1997,7.3,1.85,599,6851
"3197",18.6564,"Color",101,25,"Drama",86077,19673,1,195,"English","USA","PG-13",5,2014,7.5,1.85,45000,39121
"3198",14.343976,"Color",100,6,"Adventure",22961,1327,0,291,"English","USA","R",5,1989,4.5,1.85,1000,2453
"3199",241.437427,"Color",95,38,"Comedy",102071,1495,3,756,"English","USA","PG",5,2002,6.6,1.85,5000,2661
"3200",14.123773,"Color",94,520,"Crime",108683,12306,4,561,"English","USA","R",5,2012,5.3,2.35,25000,24910
"3201",15.126948,"Color",93,13,"Horror",20815,1227,0,335,"English","USA","R",5,1995,4.9,1.85,0,2275
"3202",13.622333,"Color",106,0,"Adventure",91377,361,1,385,"other","other","R",2,2001,7.7,1.85,0,692
"3203",13.464388,"Color",99,1000,"Comedy",395921,1686,6,859,"English","UK","R",4,2004,8,2.35,19000,4076
"3204",13.350177,"Color",82,7,"Drama",7904,4856,5,113,"English","USA","PG-13",5,2008,3.8,1.85,562,7511
"3205",13.269963,"Color",135,407,"Drama",23202,11400,2,173,"English","USA","R",5,1996,7.6,2.35,0,23107
"3206",17.768,"Color",88,27,"Horror",29629,1136,0,374,"English","USA","R",5,1988,5.9,1.85,0,2126
"3207",12.947763,"Color",89,17,"Horror",10624,1160,0,125,"English","USA","R",5,1986,6.2,2.35,0,2142
"3208",14.1,"Color",110,272,"Comedy",14995,2943,6,87,"English","USA","R",5,1982,7.2,1.85,0,5363
